MatchID,Season,SeasonStartYear,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Referee,Home_Result_L3,Home_Result_L5,Home_Result_L10,Home_GF_L3,Home_GF_L5,Home_GF_L10,Home_GA_L3,Home_GA_L5,Home_GA_L10,Home_ShotsF_L3,Home_ShotsF_L5,Home_ShotsF_L10,Home_SOTF_L3,Home_SOTF_L5,Home_SOTF_L10,Home_xGF_L3,Home_xGF_L5,Home_xGF_L10,Home_xGA_L3,Home_xGA_L5,Home_xGA_L10,Home_MatchesPlayedPrior,Home_RestDays,Home_MatchesLast14Days,Home_VenueGF_L5,Home_VenueGA_L5,Home_VenueResult_L5,Away_Result_L3,Away_Result_L5,Away_Result_L10,Away_GF_L3,Away_GF_L5,Away_GF_L10,Away_GA_L3,Away_GA_L5,Away_GA_L10,Away_ShotsF_L3,Away_ShotsF_L5,Away_ShotsF_L10,Away_SOTF_L3,Away_SOTF_L5,Away_SOTF_L10,Away_xGF_L3,Away_xGF_L5,Away_xGF_L10,Away_xGA_L3,Away_xGA_L5,Away_xGA_L10,Away_MatchesPlayedPrior,Away_RestDays,Away_MatchesLast14Days,Away_VenueGF_L5,Away_VenueGA_L5,Away_VenueResult_L5,HomeEloPre,AwayEloPre,EloDiffPre
20200229_WestHam_Southampton,2019-20,2019,2020-02-29,West Ham,Southampton,3,1,H,A Taylor,0.14042759961127307,0.09740790487056376,0.16878052749447528,1.620019436345967,1.264484370075887,1.2923808102393404,2.6695821185617103,2.7459659139743264,2.243642495463299,7.0826044703595725,6.916544345032955,8.261697637536953,3.240038872691934,3.1913424932716077,3.5578393566147124,,,,,,,65,5.0,2,1.8068677628707357,1.7436385728562256,0.39782197272915715,0.38872691933916426,0.43523469743722837,0.5788713235525097,1.1078717201166182,1.3811733102340655,1.4843067499256175,1.784256559766764,1.659916647145763,1.3357658134143113,18.96307094266278,17.185974946956506,15.903404774856336,5.282798833819243,5.361757454316871,5.552041113369415,,,,,,,65,7.0,1,1.6014719042234247,1.4141352689081719,0.73035874084273,1437.510880144875,1472.6666825938726,-35.15580244899752
20200229_Brighton_CrystalPalace,2019-20,2019,2020-02-29,Brighton,Crystal Palace,0,1,A,M Atkinson,0.5,0.4172032808600208,0.3840753517646892,1.5617103984450924,1.3896316194822549,1.2036272101257839,1.5617103984450924,1.7208184960421717,1.4903025350479915,11.750242954324587,13.035587590435151,12.809287172079113,3.123420796890185,3.7728238686442603,3.831465438553398,,,,,,,65,7.0,1,1.0248390157419938,0.8344065617200416,0.5124195078709969,0.38872691933916426,0.3400184704262523,0.3930038376839797,0.7191448007774539,0.7803451745168787,0.8554873903734233,1.272108843537415,1.495096742228012,1.342934765108452,13.952380952380953,11.375431636671886,10.874969189373395,5.001943634596696,3.891872169820065,3.65204410155335,,,,,,,65,7.0,1,1.088440647745715,1.7684775885982194,0.29480215915238267,1414.4663007091194,1481.766099110332,-67.29979840121268
20200229_Bournemouth_Chelsea,2019-20,2019,2020-02-29,Bournemouth,Chelsea,2,2,D,A Marriner,0.28085519922254615,0.36040924802108587,0.2750884053154477,0.892128279883382,1.1156070046058097,0.8236318607338837,2.107871720116618,1.7684775885982194,1.9692325126114856,12.462585034013607,11.310753124889406,10.213798904475398,3.9008746355685133,3.624893618096973,3.0578992486901235,,,,,,,65,7.0,1,1.3924611674455367,1.3896316194822549,0.5816330485809286,0.5291545189504374,0.44984588316781293,0.5328157800527694,1.339164237123421,1.2601010143567117,1.3981443679631715,1.6112730806608357,1.5896043183047652,1.333159584733113,14.19144800777454,15.66453762422457,15.318620730310629,3.894071914480078,4.5888965099994765,4.7156782167720355,,,,,,,65,7.0,2,1.3467940496915134,1.1288868366193052,0.5385763952671218,1400.1607915218126,1568.0022802230055,-167.84148870119293
20200229_Watford_Liverpool,2019-20,2019,2020-02-29,Watford,Liverpool,3,0,H,M Oliver,0.1652089407191448,0.18497474641082204,0.4100163029432939,0.892128279883382,0.784420128045893,1.2498659650560313,2.339164237123421,1.9537531535387886,1.474624283549851,7.462585034013605,8.612501916980827,10.0189963012308,2.0,2.0,2.684680469315121,,,,,,,65,6.0,1,1.7072032977125995,1.0037395872129375,0.6157612057008902,1.0,1.0,1.0,2.6200194363459675,2.430077808355845,2.2630834814969463,0.7774538386783285,0.6800369408525045,0.4710358374140184,19.82896015549077,17.73692282024534,16.822784548629947,7.231292517006803,6.688495250100694,6.371658815329292,,,,,,,65,5.0,1,1.846274147638701,0.19481580974112753,1.0,1438.9394193244411,1848.2707021216129,-409.33128279717175
20200301_Everton_ManUnited,2019-20,2019,2020-03-01,Everton,Man United,1,1,D,C Kavanagh,0.6112730806608357,0.5771848104337685,0.6150620230062406,2.6112730806608355,2.2832564574868424,1.9054782654545404,2.058309037900875,1.8996917663356259,1.5165994733735608,14.604470359572401,14.493809205215536,14.467910991308127,5.991253644314869,5.902856680614985,5.520125912258083,,,,,,,65,7.0,1,1.6277231660602547,0.7280313997246289,0.8150252535891779,0.8595724003887268,0.5962442343115131,0.6066341821332524,1.827016520894072,1.2673139180391688,1.532625327421407,0.0,0.6126957216358461,0.70268323582074,15.349854227405247,15.88849154253338,15.480376878224554,5.894071914480078,5.810607350083673,5.958150824475095,,,,,,,65,7.0,2,0.8704693948744567,1.1295306051255432,0.43523469743722837,1519.4610726672188,1564.0575747063438,-44.59650203912497
20200301_Tottenham_Wolves,2019-20,2019,2020-03-01,Tottenham,Wolves,2,3,A,S Attwell,0.6112730806608357,0.6599815295737477,0.5379744855127905,1.9416909620991252,1.6780449660504801,1.3838530237400175,1.4382896015549078,1.1632660971618571,1.2162216826648613,10.385811467444121,11.915273660599178,11.862530431955939,5.312925170068028,4.8858743370616855,4.784790400038659,,,,,,,65,8.0,1,1.3288595354418158,0.8711131633806947,0.6644297677209079,0.6943634596695821,0.6224011217076381,0.5667014712216044,1.1661807580174928,1.396780483365662,1.3600059726332938,0.0,0.6126957216358461,0.8530624512053833,16.27405247813411,14.070501077722408,13.841220930063354,4.166180758017493,3.9496782000097745,4.0489679805395555,,,,,,,65,7.0,1,1.1639098656680953,1.154369620867537,0.5047701224002791,1563.7193551751773,1554.4550482541188,9.264306921058505
20200307_Liverpool_Bournemouth,2019-20,2019,2020-03-07,Liverpool,Bournemouth,2,1,H,P Tierney,0.6112730806608357,0.73035874084273,0.813229710507649,1.272108843537415,1.8262836187879288,1.7765398013030005,1.827016520894072,1.2673139180391688,0.9606913302789684,15.756073858114675,15.408536842264919,15.055204550396647,4.386783284742469,5.23701466679924,5.382058545568144,,,,,,,66,7.0,2,2.5872769771866637,0.5392825183145399,1.0,0.19436345966958213,0.441168490396558,0.32721028926430606,1.0583090379008748,1.4875484722294783,1.0736276606085031,2.3304178814382897,1.9228472094657563,2.010617925212114,10.272108843537415,11.323063933627802,10.252350805758194,3.827016520894072,4.070442093696967,3.53306580884836,,,,,,,66,7.0,1,0.22919507028367947,2.406012325976059,0.0,1818.318486014888,1402.088982676235,416.2295033386531
20200307_Arsenal_WestHam,2019-20,2019,2020-03-07,Arsenal,West Ham,1,0,H,M Atkinson,0.8595724003887268,0.7494181647204746,0.6780455420965632,2.4878522837706516,2.1976453577044093,1.856744747172996,0.7774538386783285,1.0112238174124213,0.9539491005591939,12.105928085519922,10.276788437782807,9.946700417018423,4.429543245869777,3.966766714808867,3.6689274139460264,,,,,,,65,13.0,1,2.392461167445537,1.0156071731315968,0.7618376725914715,0.38872691933916426,0.35243797829724915,0.3302337378626549,1.827016520894072,1.764094232879044,1.6220642676881414,1.9416909620991252,2.125147249406368,2.0203258316514536,8.597667638483966,8.93619276653617,9.269524149875815,4.042759961127309,4.360847415067217,4.25801490058426,,,,,,,66,7.0,2,0.8748527505936321,2.4936794403595663,0.0,1561.2077110138355,1449.7433902506327,111.46432076320275
20200307_CrystalPalace_Watford,2019-20,2019,2020-03-07,Crystal Palace,Watford,1,0,H,A Taylor,0.7191448007774539,0.49883632944094947,0.5208235515237336,1.0,0.6936521391820769,0.9139345713097606,0.8425655976676384,1.03154971257927,1.1047242608498333,13.420796890184645,12.306605705271991,10.896642652997983,4.701652089407191,3.758091344347055,3.517467196827996,,,,,,,66,7.0,1,0.7167435425131575,0.9251745505838576,0.49319240083521376,0.5291545189504374,0.3670491640278338,0.49851385750179983,1.447035957240039,1.4756808863108188,1.5491563597899776,1.272108843537415,1.6606901805079703,1.2534306410173734,9.159378036929057,9.300985370276432,10.72645772452323,3.166180758017493,2.80892377747181,3.105518977902555,,,,,,,66,7.0,2,1.0615456174026467,1.5685048897757092,0.35056818469078044,1492.7045172627586,1468.891635431166,23.812881831592676
20200307_SheffieldUnited_Norwich,2019-20,2019,2020-03-07,Sheffield United,Norwich,1,0,H,S Hooper,0.8056365403304179,0.6292087208724243,0.5874057550838568,1.3304178814382897,1.0636016320037212,0.9137398422359232,0.7191448007774539,0.8051841902588724,0.8692429318662943,13.537414965986397,11.741683673727335,11.017761728501634,3.9912536443148685,3.497152756829086,3.101929707738758,,,,,,,27,14.0,0,1.034379260542552,0.8344065617200416,0.5999863494112552,0.38872691933916426,0.35243797829724915,0.3823751160887012,0.38872691933916426,0.4103956816952346,0.5287970616604273,1.272108843537415,1.1639098656680953,1.292877294265565,7.662779397473275,10.150631718912468,10.765142748494501,3.93488824101069,3.673326244015228,3.7708881648274954,,,,,,,28,8.0,2,0.19481580974112753,2.001683572611863,0.11459753514183973,1536.0580741132194,1409.1344728052034,126.92360130801603
20200307_Southampton_Newcastle,2019-20,2019,2020-03-07,Southampton,Newcastle,0,1,A,G Scott,0.3304178814382896,0.3699494928216441,0.4552703355272823,1.3304178814382897,1.2043560545416856,1.338120158452073,1.7278911564625854,1.8609291500738985,1.6589415203868663,15.947521865889213,15.988437445755764,14.760502032181426,4.312925170068027,4.498570058697532,4.798613209409897,,,,,,,66,7.0,1,1.4644570688983976,1.183591992328706,0.5056119087062106,0.19436345966958213,0.28799455998759654,0.31757405775058833,0.0,0.28150884507592927,0.44245410909284977,1.4538386783284742,1.2899671543241187,1.418397475449448,13.615160349854229,13.054122056486474,11.594442637736238,2.7774538386783285,3.0360628331544155,2.7998805696093956,,,,,,,66,7.0,1,0.695979480300178,2.30466428820606,0.18020462401054294,1460.4341724881149,1457.6663687201435,2.7678037679713725
20200307_Wolves_Brighton,2019-20,2019,2020-03-07,Wolves,Brighton,0,0,D,A Marriner,0.8595724003887268,0.6790409534514924,0.6316962505383636,2.1574344023323615,1.6372634108608128,1.6427753662306508,0.7774538386783285,0.8207913633904692,1.0618733730169267,15.932944606413994,14.777773471007666,13.865037790553853,4.3799805636540325,3.957226470008308,4.041622783458622,,,,,,,66,6.0,2,1.5915962931067895,0.8367339028381426,0.6077899359770536,0.30563654033041787,0.29480215915238267,0.3264640489999858,0.6112730806608357,1.0615456174026467,1.0230831286069162,1.0,1.612695721635846,1.4167571547907927,14.781341107871722,16.355227080071657,15.03944843865251,4.332361516034986,5.124747843291241,4.677367359724494,,,,,,,66,7.0,1,1.2927967022874005,1.9887761825875785,0.24941816472047473,1567.500192590598,1403.527882556693,163.97231003390516
20200307_Burnley_Tottenham,2019-20,2019,2020-03-07,Burnley,Tottenham,1,1,D,J Moss,0.8056365403304179,0.7823826512813857,0.6247978050843778,1.5529640427599611,1.3587256754092225,1.166754038293317,0.28085519922254615,0.19481580974112753,0.6939274602340789,10.924198250728864,10.765267172356378,10.476928510222061,5.3780369290573375,4.343182542076676,3.674360986637618,,,,,,,66,7.0,1,1.3641488352340234,0.8075115313769735,0.5790546040402372,0.28085519922254615,0.5011636705590505,0.4572783126858719,1.9504373177842567,1.9656207394574476,1.5498156491637167,2.3887269193391645,1.7976999600593886,1.5205587197574832,13.165208940719145,11.599417574880219,12.327313183101355,5.743440233236152,4.902993186502433,4.964152998002263,,,,,,,66,6.0,1,1.2387353150842377,1.4447749422377865,0.3969801864232256,1481.5173641569138,1550.674210838698,-69.15684668178415
20200308_Chelsea_Everton,2019-20,2019,2020-03-08,Chelsea,Everton,4,0,H,K Friend,0.5247813411078718,0.517189630271276,0.5095082682986786,1.4382896015549078,1.610368380517745,1.4884227127686958,1.6695821185617106,1.7708049297163204,1.5067262260078478,19.332361516034986,17.243422017219963,16.83853051568754,4.926141885325559,5.039844551814096,5.018637352733283,,,,,,,66,8.0,1,1.42569445263667,1.3991718642828133,0.5326426023077921,0.4752186588921283,0.5656070888687033,0.5978027195553044,1.892128279883382,2.0907679888638158,1.8064268151287102,1.6608357628765793,1.7647380013852818,1.4758798418598775,15.768707482993198,15.317944120219556,14.955116369058365,5.8425655976676385,6.006710696837276,5.625958472881125,,,,,,,66,7.0,1,1.8687858222625935,1.9340710268781778,0.4673573976922078,1566.0740890685831,1517.8798123255006,48.19427674308258
20200308_ManUnited_ManCity,2019-20,2019,2020-03-08,Man United,Man City,2,0,H,M Dean,0.8056365403304179,0.6416282287434212,0.60902419955944,1.9416909620991252,1.3468580894905633,1.4895018178005468,0.38872691933916426,0.5511501042331993,0.7105104609552781,14.908649173955297,16.20342410693972,15.148009478013817,5.759961127308066,5.808657506728392,5.704117332326777,,,,,,,66,7.0,1,2.034315220743502,0.5303860420202197,0.6905866551170328,0.7191448007774539,0.7348069789898901,0.7654177023816497,1.0495626822157436,1.1751336830805166,1.803389380925036,0.5617103984450923,0.6711404645581842,0.8141234459002337,18.66083576287658,19.44367109833311,18.727302324048807,6.438289601554908,6.138427081419864,6.650676370322507,,,,,,,65,15.0,0,1.7395265436540772,1.0462468464612111,0.6300505071783559,1565.638835048062,1743.2057778668955,-177.56694281883347
20200309_Leicester_AstonVilla,2019-20,2019,2020-03-09,Leicester,Aston Villa,4,0,H,M Oliver,0.14042759961127307,0.3209590465485076,0.33308358735404564,0.0,0.8942045667117752,1.054102030905995,0.7191448007774539,0.9707776285388309,1.202973280499407,13.217687074829932,14.161119078635817,13.462000932574387,3.3887269193391645,4.139006810127052,4.887990490410107,,,,,,,66,10.0,1,1.4032468178118274,1.8170517761775318,0.3094133448829673,0.0,0.2359706495489407,0.28478139170979777,0.9416909620991254,1.125147249406368,1.0972508092429145,2.3304178814382897,1.9228472094657563,2.208949909249802,12.557823129251702,12.486291269858658,12.044087114234603,3.1146744412050533,3.410731048011311,3.3490869592825008,,,,,,,27,16.0,0,0.7551977565847238,1.7803451745168786,0.26300134315052215,1581.0056714117407,1425.6964369365976,155.30923447514306
20200617_AstonVilla_SheffieldUnited,2019-20,2019,2020-06-17,Aston Villa,Sheffield United,0,0,D,M Oliver,0.0,0.14075442253796464,0.24206418295332813,0.5617103984450923,0.8367339028381426,0.8958928983641264,3.058309037900875,2.5933439055177026,2.5143777123546824,7.931972789115646,10.734782542750779,10.28591970471415,1.8425655976676387,2.8098388724950745,2.8128724679283708,,,,,,,28,100.0,0,1.4988363294409492,2.629276973816148,0.39478850856363784,0.8347910592808553,0.7446480423201955,0.6492948918212783,1.2808551992225463,1.054061387203163,0.9266788659005347,0.6112730806608357,0.5647653025627716,0.7388564920863503,13.006802721088437,11.241148604353695,10.97540833770344,4.2312925170068025,3.572579843304723,3.310180830562646,,,,,,,28,102.0,0,0.6395907519789141,0.9500135663258513,0.5249932168370743,1418.6842539204038,1540.3202833329995,-121.63602941259569
20200617_ManCity_Arsenal,2019-20,2019,2020-06-17,Man City,Arsenal,3,0,H,A Taylor,0.6112730806608357,0.5647653025627716,0.6138347575320514,0.892128279883382,0.7595811123038992,1.422570105309228,0.7774538386783285,0.8704693948744567,1.0287752185075496,14.285714285714286,15.423577768752285,16.379882343563867,5.056365403304179,5.039097982577804,5.585372019850621,,,,,,,66,101.0,0,2.1407544225379644,0.7939603728464512,0.8854024648581602,1.0,0.8468260695910385,0.7447238555282542,2.503401360544218,2.0179985540487477,1.7650033245893977,0.6608357628765792,0.7398989856432882,0.8108567354753148,10.685131195335277,9.845987653800846,9.915006222942713,4.06511175898931,3.4324691892729966,3.4185883018541228,,,,,,,66,102.0,0,0.8187993885884449,0.8187993885884449,0.5,1724.911495124712,1565.775997651612,159.13549747310003
20200619_Norwich_Southampton,2019-20,2019,2020-06-19,Norwich,Southampton,0,3,A,K Friend,0.3304178814382896,0.29957228155266175,0.325018848675396,0.3304178814382896,0.22919507028367947,0.4494775024113631,1.2312925170068025,1.0196821266606109,1.24894570012573,9.984450923226433,10.4280369610756,10.803290178250924,5.049562682215743,4.231251084884753,3.91848465061102,,,,,,,29,104.0,0,0.9115593522542852,0.6762973536395671,0.617630999307359,0.28085519922254615,0.19481580974112753,0.350209495705839,0.892128279883382,0.784420128045893,1.06386155569956,1.379980563654033,1.8514310367200835,1.5968705818211875,13.500485908649173,13.413400496476967,13.483197016846564,4.354713313896987,3.9148607724210915,4.528821227998413,,,,,,,67,104.0,0,1.271968600275371,1.8912974968864862,0.5011636705590505,1404.8722635854233,1447.5596251482023,-42.68736156277896
20200619_Tottenham_ManUnited,2019-20,2019,2020-06-19,Tottenham,Man United,1,1,D,J Moss,0.19436345966958213,0.441168490396558,0.4453014210368157,1.3304178814382897,1.701136369381561,1.4305730122968083,1.9416909620991252,1.6780449660504801,1.4424749117938604,10.753158406219631,11.689863679490916,12.501756784620854,3.2721088435374153,4.347902949369797,4.409219179824872,,,,,,,67,104.0,0,1.6688131234400831,1.3100874480308606,0.5647653025627716,0.8347910592808553,0.8150252535891779,0.667670569625524,1.9504373177842567,1.6841118943815188,1.492535966145763,0.3304178814382896,0.22919507028367947,0.5671636023196355,15.188532555879496,14.137215381011524,14.308105161388237,6.512147716229348,5.717717621561864,5.601418574508357,,,,,,,67,103.0,0,1.0095402448005582,0.9904597551994417,0.5047701224002791,1551.5596234602638,1583.9331177902454,-32.37349432998167
20200620_Watford_Leicester,2019-20,2019,2020-06-20,Watford,Leicester,1,1,D,C Pawson,0.3304178814382896,0.3119917894236586,0.40535163413035435,0.9912536443148688,1.134687494206926,1.28001261632913,1.2312925170068025,1.4419453942745049,1.2154160448647673,10.47910592808552,9.645120083049507,10.801340513306501,3.768707482993198,3.2268677291655785,3.313231710201874,,,,,,,67,105.0,0,2.0207640622129794,0.8531786491309968,0.6733970248457567,0.38872691933916426,0.4228151895662315,0.4698913387432898,1.554907677356657,1.360073881705009,1.6430678842394995,0.6112730806608357,0.7055197251007362,0.8754461304550923,14.917395529640428,13.808386180211365,14.133944266596439,4.885325558794946,4.4485145294507245,5.462183943295047,,,,,,,67,103.0,0,0.973104969656932,0.8000273011774897,0.42094539595976277,1462.3116921831415,1588.0178544279345,-125.70616224479295
20200620_Brighton_Arsenal,2019-20,2019,2020-06-20,Brighton,Arsenal,2,1,H,M Atkinson,0.33479105928085523,0.38540246485816027,0.3708795863961634,0.28085519922254615,0.7826725156349797,0.8328503698235278,0.6112730806608357,1.0118675859186592,1.1307030025874718,12.89795918367347,13.276965389859129,13.686450014885226,3.5937803692905734,3.6685468526966654,3.9786810977964167,,,,,,,67,105.0,0,0.8711131633806947,0.8592455774620353,0.43555658169034733,0.6112730806608357,0.6599815295737477,0.6146301324528406,1.172983479105928,1.4760162526268954,1.463482536408637,1.7278911564625854,1.198555396954065,1.2127688041387192,6.667638483965015,8.938730764887989,8.362971236608393,1.784256559766764,2.6783162925675073,2.832259477591302,,,,,,,67,3.0,1,0.695979480300178,1.5049032577719879,0.365179370421365,1409.9373171518212,1559.3476831367361,-149.41036598491496
20200620_WestHam_Wolves,2019-20,2019,2020-06-20,West Ham,Wolves,0,2,A,A Taylor,0.3304178814382896,0.29957228155266175,0.2806986771832567,1.5529640427599611,1.4994800979471872,1.3419843380425691,1.5617103984450924,1.8367339028381426,1.8305066674113843,12.034013605442178,10.533252665656635,9.979095527394442,5.7687074829931975,4.846002821121674,4.592853244481323,,,,,,,67,105.0,0,2.2251201167546655,1.5124515277705217,0.6077899359770536,0.8056365403304179,0.7120054400124035,0.5935566682114337,1.8338192419825072,1.2720326400744209,1.2860481928190004,0.6608357628765792,0.45839014056735894,0.8290517880796858,14.238095238095239,14.330748709513786,13.104349516539616,3.3955296404275996,3.274359981192522,3.327987339493372,,,,,,,67,105.0,0,1.5589646449751509,1.4008554368946764,0.5790546040402372,1445.1751036128562,1561.0907579954699,-115.91565438261364
20200620_Bournemouth_CrystalPalace,2019-20,2019,2020-06-20,Bournemouth,Crystal Palace,0,2,A,S Attwell,0.1652089407191448,0.25535195767980434,0.2597436011284847,1.0495626822157436,1.1751336830805166,1.0625835115172275,2.2808551992225463,2.054061387203163,2.0457955259226477,8.676384839650146,9.926398047797282,9.39387644794036,4.33041788143829,4.179517038799692,3.603105937521106,,,,,,,67,105.0,0,1.722874510643246,1.6008281357171865,0.6292087208724243,1.0,0.6936521391820769,0.5927000187951736,1.0,0.8592455774620353,0.8900740961209457,0.0,0.6375347373778398,0.9022453322300075,12.907677356656949,12.439179886110272,10.651835386571234,4.685131195335277,4.003301420166807,3.4030768278114456,,,,,,,67,105.0,0,1.1948158097411277,1.3835646911512163,0.5202230944367953,1401.1145243473586,1499.284460510783,-98.16993616342438
20200621_Everton_Liverpool,2019-20,2019,2020-06-21,Everton,Liverpool,0,0,D,M Dean,0.1652089407191448,0.42094539595976277,0.4713620221296579,0.892128279883382,1.5378702722197033,1.4986925033670528,2.727891156462585,2.3393098194920294,2.0015790235502995,11.227405247813412,11.795274873984843,12.499983702837293,3.4450923226433434,4.418215278210796,4.7849835439795525,,,,,,,67,105.0,0,1.6532059503084864,0.8884679489232045,0.7677714655508012,0.6695821185617105,0.7708049297163205,0.8412452539315017,1.620019436345967,1.8523410759697394,1.8468291205999012,1.9416909620991252,1.3468580894905633,1.003357920229474,14.77648202137998,15.31689757508245,15.044005025806554,4.628765792031098,5.471103725936624,5.5850606322099745,,,,,,,67,106.0,0,1.090767988863816,0.9745172157517683,0.73035874084273,1506.675253342297,1819.2929443437645,-312.6176910014674
20200621_Newcastle_SheffieldUnited,2019-20,2019,2020-06-21,Newcastle,Sheffield United,3,0,H,D Coote,0.5539358600583091,0.45461600556809206,0.456708238580351,0.38872691933916426,0.26964125915726994,0.5260859927289223,0.28085519922254615,0.857189562860961,1.0585566961626272,14.62779397473275,13.913851302957122,12.212668268522256,4.6044703595724,4.228859703967603,3.613749931629741,,,,,,,67,106.0,0,0.3355702322790921,0.7782891599158045,0.44423397446160223,0.6652089407191448,0.7677714655508012,0.6269006580480866,0.6112730806608357,0.8959521791226884,0.7509067465231034,0.28085519922254615,0.36040924802108587,0.5912577287810468,9.179786200194364,10.424617572857912,9.674623902632064,2.552964042759961,3.186692866809014,2.8533428375011964,,,,,,,29,4.0,1,0.42401088002480697,0.8075115313769735,0.4614236047328782,1470.5409160600561,1539.6983520876963,-69.15743602764019
20200621_AstonVilla_Chelsea,2019-20,2019,2020-06-21,Aston Villa,Chelsea,1,2,A,P Tierney,0.19436345966958213,0.13482062957863497,0.2623694107641535,0.0,0.4719412990978814,0.7247386741171565,1.8833819241982508,2.084701060532778,2.13722105550148,7.887269193391643,10.985282643023622,10.953342617484081,2.9436345966958215,3.4080043007780834,3.438022755708519,,,,,,,29,4.0,1,1.154369620867537,1.8759616502719163,0.4703908618577271,0.8347910592808553,0.6494318153092197,0.6198523175462277,2.7774538386783285,2.2080956417546234,2.012240463822795,0.9416909620991254,1.2659016719443326,1.207176713121969,18.982507288629737,16.96762619632243,17.120142964780868,8.224489795918368,6.292791646513791,6.210004065762097,,,,,,,67,105.0,0,1.4447749422377865,1.4988363294409492,0.47296930639841855,1419.306185165707,1577.2786480517866,-157.9724628860797
20200622_ManCity_Burnley,2019-20,2019,2020-06-22,Man City,Burnley,5,0,H,A Marriner,0.6695821185617105,0.6300505071783559,0.7085298333945946,1.447035957240039,1.3349264637728542,1.6959548790051946,0.6608357628765792,0.7398989856432882,0.7641480672543643,15.142857142857144,16.34932362175398,17.40091375542985,7.291545189504374,6.920722099292023,6.878498822304186,,,,,,,67,5.0,1,2.26964125915727,0.5552250577622134,0.9025920951294362,0.6404275996112732,0.6802046240105429,0.6244632790678966,1.2312925170068025,1.1852755649405693,1.1785112220416705,0.38872691933916426,0.43523469743722837,0.7398383411989672,15.300291545189506,14.214737243019242,12.606943576074013,6.2487852283770655,5.609552715708793,4.617369154580783,,,,,,,67,107.0,0,0.8480217600496139,0.8667298076615193,0.558831509603442,1731.3398096395879,1480.631951535348,250.7078581042399
20200623_Leicester_Brighton,2019-20,2019,2020-06-23,Leicester,Brighton,0,0,D,L Mason,0.5247813411078718,0.43439291113129674,0.4560224931856209,1.7103984450923229,1.186421540291988,1.5098374121112237,0.6695821185617105,0.6300505071783559,0.8941292108868285,16.123420796890187,14.10676951233693,14.337393205591676,4.21379980563654,3.841954831718575,4.722234614846684,,,,,,,68,3.0,1,2.271324831769133,1.0659289731218222,0.5326426023077921,0.5539358600583091,0.5374127247080712,0.46524764843673894,0.7774538386783285,0.845630379132463,1.0079228143499988,0.6695821185617105,0.7708049297163205,1.147867841691702,12.55199222546161,11.439007989807559,12.726090486205988,4.52089407191448,3.7486235656348956,4.095108643634604,,,,,,,68,3.0,1,0.9792359377870204,1.4511772368849019,0.34682606959103846,1587.2793187584666,1421.3499511340724,165.92936762439422
20200623_Tottenham_WestHam,2019-20,2019,2020-06-23,Tottenham,West Ham,2,0,H,C Pawson,0.35957240038872695,0.39017258725843934,0.45350620788129337,1.2808551992225463,1.4763246548170565,1.3292167709599358,1.5617103984450924,1.6959794803001778,1.3393333855324305,11.833819241982507,12.273872941668168,11.94264181946597,3.231292517006803,4.145717506964328,4.0507551448817365,,,,,,,68,4.0,1,1.4488498957668008,1.2635743308262315,0.49522987759972087,0.28085519922254615,0.19481580974112753,0.20182358611341725,0.8425655976676384,0.9156343057832994,0.99360552936678,1.3887269193391643,1.7415825582551514,1.9294712462843786,11.27891156462585,9.40505847002179,9.274839171838819,4.725947521865889,3.940537361324343,4.02007381034737,,,,,,,68,3.0,1,0.6239835788473173,2.1499862651483617,0.0,1549.6373906708723,1430.8617574100588,118.77563326081349
20200624_ManUnited_SheffieldUnited,2019-20,2019,2020-06-24,Man United,Sheffield United,3,0,H,A Taylor,0.6652089407191448,0.7677714655508012,0.62413483943552,1.3304178814382897,1.701136369381561,1.3818852817315477,0.6695821185617105,0.4644570688983975,0.6688593514640411,12.561710398445092,13.457709296387986,13.8883488081953,5.719144800777454,5.879701237484854,5.697976077824455,,,,,,,68,5.0,1,1.7898854193174367,0.3311868765599168,0.7369986568494777,0.446064139941691,0.5329644865609111,0.5328655593408737,0.28085519922254615,0.6419180930970152,0.6382707345446379,1.1661807580174928,1.115271638289733,0.9893393589562408,7.18172983479106,9.552001159457415,9.236660027744904,1.8425655976676387,2.6194064184731225,2.612111701368368,,,,,,,30,3.0,2,0.36040924802108587,1.2560260608276974,0.3922100640229465,1585.855350579637,1523.7477947233574,62.10755585627953
20200624_Newcastle_AstonVilla,2019-20,2019,2020-06-24,Newcastle,Aston Villa,1,1,D,C Kavanagh,0.8595724003887268,0.5962442343115131,0.5749722922856493,1.4965986394557824,1.0381188477554895,0.9707136728042859,0.0,0.728611128431817,0.826232612753531,15.188532555879496,13.267849830041742,11.886605712305112,6.546161321671526,5.153454525844272,4.381998310362333,,,,,,,68,3.0,1,0.9745172157517683,0.4222632676138938,0.6472401374496318,0.1652089407191448,0.11459753514183973,0.22301399914953043,0.38872691933916426,0.5511501042331993,0.8027981624919339,1.900874635568513,2.0719959014528606,2.0798676076839073,8.859086491739554,9.34107765499738,10.400030356384415,3.818270165208941,3.377162396504101,3.5958599213369427,,,,,,,30,3.0,2,0.6419180930970152,2.232934657496617,0.2235511416779438,1486.491473424395,1410.9594519568136,75.53202146758144
