MatchID,Fuzzy_HomeWinPotential,Fuzzy_DrawPotential,Fuzzy_AwayWinPotential,Fuzzy_HomeGoalPotential,Fuzzy_AwayGoalPotential,Fuzzy_Over25Potential,Fuzzy_Under25Potential,Fuzzy_P_HomeWin,Fuzzy_P_Draw,Fuzzy_P_AwayWin,Fuzzy_P_Over25,Fuzzy_P_Under25
20211127_Arsenal_Newcastle,70.82159809302645,37.03875174770847,21.59257387632103,50.0,49.999999999999986,49.99999999999999,49.99999999999999,0.5470838051353754,0.2861175374351816,0.16679865742944297,0.5,0.5
20211127_Norwich_Wolves,33.82544480816506,35.769875788678206,47.97028675484176,24.424793383695,50.0,24.424793383695,50.0,0.28771547708659245,0.3042545910699582,0.40802993184344927,0.32818086921348427,0.6718191307865157
20211127_Brighton_Leeds,35.10615785586721,58.93855285285566,32.78941378703347,50.0,50.0,50.0,50.00000000000001,0.2767879543098971,0.4646900279177442,0.2585220177723586,0.5,0.5000000000000001
20211127_CrystalPalace_AstonVilla,66.39898773269321,39.71867086761705,19.42010261703541,59.13969048276586,49.999999999999986,49.99999999999999,50.0,0.5289164558043656,0.31638823635584384,0.15469530783979057,0.49999999999999994,0.5
20211128_Brentford_Everton,46.070469980109536,50.0,22.515602873741013,49.99999999999999,50.0,77.83040199897322,50.0,0.38849815051121833,0.4216346725776278,0.18986717691115376,0.6088567412906859,0.3911432587093141
20211128_Leicester_Watford,47.605472627441834,49.99999999999999,21.016966921679217,50.000000000000014,49.99999999999999,50.000000000000014,50.000000000000014,0.40131928502219527,0.42150540985371665,0.1771753051240881,0.5,0.5
20211128_ManCity_WestHam,66.46380711968912,42.66691249543486,27.219496196975516,69.94252261067756,50.0,50.0,50.000000000000014,0.487449225685723,0.31292148854559176,0.19962928576868524,0.49999999999999994,0.5000000000000001
20211128_Chelsea_ManUnited,70.16443395956532,36.69524329105775,19.18421052631579,80.8157894736842,50.0,50.0,50.0,0.5566666912380236,0.2911306842264156,0.15220262453556083,0.5,0.5
20211130_Newcastle_Norwich,33.12325252200866,50.0,30.291074104435843,49.99999999999999,50.0,50.0,50.0,0.29205527650053875,0.44086141043438193,0.2670833130650794,0.5,0.5
20211130_Leeds_CrystalPalace,38.76751665692144,63.69184632692707,29.42024055998031,50.0,50.00000000000001,50.0,50.0,0.29396142856948654,0.48295448739167424,0.22308408403883928,0.5,0.5
20211201_WestHam_Brighton,49.99999999999999,49.99999999999999,19.927210592802886,50.0,50.0,50.0,50.00000000000001,0.4169195610641561,0.4169195610641561,0.16616087787168765,0.5,0.5000000000000001
20211201_Southampton_Leicester,30.51866154443457,55.18125607399196,33.82181621260362,50.0,50.00000000000001,50.0,50.00000000000001,0.2553398496342038,0.46168386539641915,0.28297628496937705,0.5,0.5000000000000001
20211201_Watford_Chelsea,19.18421052631579,24.4387370338174,71.90362595419846,50.0,80.1680009303665,50.0,50.0,0.16605885505585338,0.21154212654619806,0.6223990183979485,0.5,0.5
20211201_AstonVilla_ManCity,19.18421052631579,28.329838515773908,71.6701614842261,50.0,66.80675071467986,50.0,50.00000000000001,0.16096268491940827,0.23769791644941674,0.601339398631175,0.5,0.5000000000000001
20211201_Everton_Liverpool,19.18421052631579,19.18421052631579,76.25946547884186,21.14298791690945,62.4099772259572,28.664811324087136,50.00000000000001,0.16736076278479034,0.16736076278479034,0.6652784744304193,0.36439178892824703,0.635608211071753
20211201_Wolves_Burnley,59.70193094797215,59.46233741432301,26.12152421566277,50.0,50.0,50.0,50.0,0.4109275235287518,0.4092784047168034,0.17979407175444495,0.5,0.5
20211202_Tottenham_Brentford,50.00000000000001,61.99462175413542,20.81054766836937,49.99999999999999,50.0,49.99999999999999,49.99999999999999,0.376491368652455,0.4668087998661141,0.1566998314814308,0.5,0.5
20211202_ManUnited_Arsenal,31.985954505452625,31.985954505452625,49.46432501870867,50.0,50.0,49.99999999999999,49.99999999999999,0.28197299371823553,0.28197299371823553,0.4360540125635288,0.5,0.5
20211204_WestHam_Chelsea,29.141747159353873,46.78986149047026,60.00526199372656,50.0,66.53378449278958,50.0,50.0,0.2143770635692242,0.3442028735026653,0.4414200629281105,0.5,0.5
20211204_Newcastle_Burnley,32.117998731642885,50.0,32.90362328452095,49.99999999999999,50.0,49.99999999999999,49.99999999999999,0.2792344445214778,0.43470087730960333,0.28606467816891895,0.5,0.5
20211204_Southampton_Brighton,41.0636174295992,65.3281875911073,26.612912309447758,48.19444875447746,50.0,24.500000000000004,50.0,0.3087380527088225,0.49117195917904766,0.20008998811212989,0.3288590604026846,0.6711409395973155
20211204_Wolves_Liverpool,41.11030238643311,30.441770004816135,62.426686610759766,21.74380393686423,77.30911003909202,21.74380393686423,49.99999999999999,0.30684194041397755,0.2272134048081432,0.4659446547778792,0.30307570471171486,0.696924295288285
20211204_Watford_ManCity,19.18421052631579,19.18421052631579,69.25651867512333,50.0,79.51414264756099,49.99999999999999,50.0,0.17825060413361107,0.17825060413361107,0.6434987917327779,0.49999999999999994,0.5
20211205_Tottenham_Norwich,67.70512349896781,30.715281963533606,20.841736997039444,49.99999999999999,50.0,50.0,50.00000000000001,0.5677000438084236,0.2575442745710662,0.17475568162051014,0.5,0.5000000000000001
20211205_ManUnited_CrystalPalace,56.689716830814,43.31028316918601,21.483987789347243,49.99999999999999,50.0,49.99999999999999,49.99999999999999,0.4666435294263944,0.3565102196372239,0.1768462509363818,0.5,0.5
20211205_AstonVilla_Leicester,36.277481670323574,53.61081967600785,29.324795856942497,50.0,51.7218607020355,54.71595852786215,50.00000000000001,0.3043078530915586,0.4497057868112796,0.24598636009716185,0.5225178597138437,0.4774821402861563
